レシートNo,日,時間,顧客ID,税抜価格,税抜単価,個数,大カテゴリ番号,大カテゴリ名,中カテゴリ番号,中カテゴリ名,小カテゴリ番号,小カテゴリ名
4001,18,19,1920,155,155,1,11,農産,1113,野菜,111319,キュウリ
4001,18,19,1920,185,185,1,11,農産,1111,果物,111112,アメリカンチェリー
4001,18,19,1920,215,215,1,13,畜産,1315,豚肉,131512,ブランド豚
4001,18,19,1920,285,285,1,13,畜産,1315,豚肉,131513,輸入豚
4002,18,19,1515,45,45,1,16,加工食品,1620,練物,162014,かまぼこ
4002,18,19,1515,50,50,1,19,菓子,1915,生菓子,191512,洋風生菓子
4002,18,19,1515,50,50,1,19,菓子,1915,生菓子,191512,洋風生菓子
4002,18,19,1515,70,70,1,20,飲料,2012,清涼飲料,201111,コーヒー飲料
4002,18,19,1515,70,70,1,20,飲料,2012,清涼飲料,201111,コーヒー飲料
4002,18,19,1515,75,75,1,15,穀物類,1512,パン,151213,菓子パン
4002,18,19,1515,80,80,1,15,穀物類,1512,パン,151213,菓子パン
4002,18,19,1515,90,90,1,11,農産,1113,野菜,111371,大根
4002,18,19,1515,90,90,1,18,惣菜,1813,弁当,181311,パン惣菜
4002,18,19,1515,95,95,1,11,農産,1111,果物,111116,キウイフルーツ
4002,18,19,1515,95,95,1,11,農産,1111,果物,111121,バナナ
4002,18,19,1515,285,95,3,12,水産,1211,塩干加工品,121223,その他干し物
4002,18,19,1515,95,95,1,15,穀物類,1512,パン,151213,菓子パン
4002,18,19,1515,120,120,1,18,惣菜,1811,惣菜,181117,揚物惣菜
4002,18,19,1515,130,130,1,20,飲料,2014,野菜・果実飲料,201411,果実飲料
4002,18,19,1515,280,140,2,20,飲料,2013,乳系飲料,201311,牛乳
4002,18,19,1515,200,200,1,18,惣菜,1811,惣菜,181119,和風惣菜
4002,18,19,1515,260,260,1,13,畜産,1315,豚肉,131513,輸入豚
4002,18,19,1515,285,285,1,13,畜産,1315,豚肉,131513,輸入豚
4003,18,19,1307,20,20,1,11,農産,1113,野菜,111356,もやし
4003,18,19,1307,85,85,1,20,飲料,2013,乳系飲料,201312,豆乳
4003,18,19,1307,95,95,1,11,農産,1111,果物,111121,バナナ
4003,18,19,1307,95,95,1,11,農産,1113,野菜,111328,しょうが
4003,18,19,1307,95,95,1,11,農産,1113,野菜,111374,長芋
4003,18,19,1307,130,130,1,13,畜産,1314,精肉類,131411,ひき肉
4003,18,19,1307,150,150,1,12,水産,1213,鮮魚,121311,あさり
4003,18,19,1307,155,155,1,13,畜産,1314,精肉類,131411,ひき肉
4003,18,19,1307,165,165,1,18,惣菜,1811,惣菜,181117,揚物惣菜
4003,18,19,1307,190,190,1,18,惣菜,1811,惣菜,181111,サラダ惣菜
4003,18,19,1307,190,190,1,21,酒類,2113,ビール類,211311,ビール
4003,18,19,1307,190,190,1,18,惣菜,1811,惣菜,181114,焼物惣菜
4003,18,19,1307,210,210,1,21,酒類,2118,日本酒,211811,清酒
4004,18,19,1375,130,65,2,18,惣菜,1813,弁当,181311,パン惣菜
4004,18,19,1375,70,70,1,20,飲料,2012,清涼飲料,201213,ミネラルウォーター
4004,18,19,1375,75,75,1,16,加工食品,1614,水物,161414,納豆
4004,18,19,1375,190,95,2,11,農産,1111,果物,111121,バナナ
4004,18,19,1375,95,95,1,16,加工食品,1616,調味料,161630,ふりかけ
4004,18,19,1375,95,95,1,16,加工食品,1616,調味料,161630,ふりかけ
4004,18,19,1375,100,100,1,16,加工食品,1614,水物,161413,豆腐
4004,18,19,1375,200,100,2,19,菓子,1914,つまみ菓子,191414,その他つまみ菓子
4004,18,19,1375,110,110,1,19,菓子,1916,乾菓子,191614,スナック菓子
4004,18,19,1375,130,130,1,19,菓子,1916,乾菓子,191614,スナック菓子
4004,18,19,1375,130,130,1,16,加工食品,1616,調味料,161630,ふりかけ
4004,18,19,1375,130,130,1,16,加工食品,1618,乳製品,161816,ヨーグルト
4004,18,19,1375,190,190,1,20,飲料,2012,清涼飲料,201211,スポーツ飲料
4004,18,19,1375,460,460,1,11,農産,1111,果物,111124,プラム
4005,18,20,1161,165,165,1,21,酒類,2117,焼酎,211712,甲類焼酎
4005,18,20,1161,190,190,1,16,加工食品,1617,漬物,161711,漬物
4006,18,20,1014,80,80,1,18,惣菜,1811,惣菜,181112,スナック惣菜
4006,18,20,1014,270,270,1,21,酒類,2116,酒関連,211611,割材
4007,18,20,1623,235,235,1,18,惣菜,1812,半惣菜,181212,煮物半惣菜
4007,18,20,1623,460,460,1,11,農産,1111,果物,111124,プラム
4008,18,20,1885,230,115,2,21,酒類,2116,酒関連,211611,割材
4008,18,20,1885,225,225,1,18,惣菜,1813,弁当,181313,米飯惣菜
4008,18,20,1885,260,260,1,18,惣菜,1811,惣菜,181114,焼物惣菜
4009,18,20,1153,40,20,2,11,農産,1113,野菜,111356,もやし
4009,18,20,1153,75,75,1,16,加工食品,1614,水物,161414,納豆
4009,18,20,1153,95,95,1,20,飲料,2012,清涼飲料,201111,コーヒー飲料
4009,18,20,1153,105,105,1,12,水産,1213,鮮魚,121321,さけ
4009,18,20,1153,145,145,1,18,惣菜,1811,惣菜,181117,揚物惣菜
4009,18,20,1153,150,150,1,12,水産,1212,刺身類,121144,その他刺身
4009,18,20,1153,190,190,1,13,畜産,1315,豚肉,131513,輸入豚
4009,18,20,1153,190,190,1,19,菓子,1911,アイスクリーム,191113,マルチパックアイス
4010,18,20,1709,60,60,1,20,飲料,2012,清涼飲料,201111,コーヒー飲料
4010,18,20,1709,120,60,2,20,飲料,2012,清涼飲料,201111,コーヒー飲料
4010,18,20,1709,65,65,1,18,惣菜,1811,惣菜,181116,中華惣菜
4010,18,20,1709,190,95,2,15,穀物類,1516,麺類,151613,ゆでそば
4010,18,20,1709,120,120,1,18,惣菜,1811,惣菜,181114,焼物惣菜
4010,18,20,1709,120,120,1,18,惣菜,1811,惣菜,181114,焼物惣菜
4010,18,20,1709,125,125,1,16,加工食品,1618,乳製品,161816,ヨーグルト
4010,18,20,1709,155,155,1,11,農産,1113,野菜,111370,青葱
4010,18,20,1709,155,155,1,11,農産,1113,野菜,111319,キュウリ
4010,18,20,1709,190,190,1,18,惣菜,1811,惣菜,181117,揚物惣菜
4010,18,20,1709,190,190,1,18,惣菜,1811,惣菜,181117,揚物惣菜
4010,18,20,1709,190,190,1,18,惣菜,1811,惣菜,181117,揚物惣菜
4010,18,20,1709,285,285,1,16,加工食品,1617,漬物,161711,漬物
4010,18,20,1709,300,300,1,16,加工食品,1620,練物,162015,魚肉ソーセージ
4011,18,20,1535,195,65,3,20,飲料,2012,清涼飲料,201111,コーヒー飲料
4011,18,20,1535,285,95,3,20,飲料,2012,清涼飲料,201211,スポーツ飲料
4011,18,20,1535,95,95,1,15,穀物類,1512,パン,151212,ロールパン
4011,18,20,1535,190,95,2,17,即席食品,1715,即席麺,171511,カップ麺
4011,18,20,1535,140,140,1,12,水産,1212,刺身類,121144,その他刺身
4011,18,20,1535,170,170,1,18,惣菜,1813,弁当,181313,米飯惣菜
4011,18,20,1535,195,195,1,19,菓子,1916,乾菓子,191612,キャンディ
4011,18,20,1535,200,200,1,12,水産,1212,刺身類,121144,その他刺身
4011,18,20,1535,200,200,1,12,水産,1212,刺身類,121144,その他刺身
4012,18,20,1739,100,100,1,18,惣菜,1813,弁当,181311,パン惣菜
4012,18,20,1739,190,190,1,15,穀物類,1512,パン,151211,フランスパン
4013,18,21,1586,55,55,1,11,農産,1113,野菜,111371,大根
4013,18,21,1586,340,85,4,18,惣菜,1812,半惣菜,181216,洋風半惣菜
4013,18,21,1586,85,85,1,20,飲料,2012,清涼飲料,201214,炭酸飲料
4013,18,21,1586,190,95,2,20,飲料,2013,乳系飲料,201314,乳酸菌飲料
4013,18,21,1586,95,95,1,11,農産,1113,野菜,111367,小松菜
4013,18,21,1586,95,95,1,11,農産,1113,野菜,111368,人参
4013,18,21,1586,190,95,2,15,穀物類,1516,麺類,151617,乾燥パスタ
4013,18,21,1586,95,95,1,16,加工食品,1614,水物,161416,油揚げ
4013,18,21,1586,380,95,4,18,惣菜,1812,半惣菜,181216,洋風半惣菜
4013,18,21,1586,95,95,1,19,菓子,1915,生菓子,191512,洋風生菓子
4013,18,21,1586,95,95,1,20,飲料,2013,乳系飲料,201314,乳酸菌飲料
4013,18,21,1586,170,170,1,13,畜産,1313,精肉加工品,131314,ハムステーキ
4013,18,21,1586,190,190,1,12,水産,1211,塩干加工品,121117,水産塩干し
4013,18,21,1586,200,200,1,12,水産,1213,鮮魚,121335,その他鮮魚
4013,18,21,1586,325,325,1,12,水産,1212,刺身類,121144,その他刺身
4013,18,21,1586,380,380,1,13,畜産,1315,豚肉,131512,ブランド豚
4014,18,21,1600,40,40,1,16,加工食品,1614,水物,161413,豆腐
4014,18,21,1600,75,75,1,19,菓子,1916,乾菓子,191614,スナック菓子
4014,18,21,1600,95,95,1,19,菓子,1916,乾菓子,191620,米菓
4014,18,21,1600,95,95,1,11,農産,1113,野菜,111372,大葉
4014,18,21,1600,240,240,1,11,農産,1114,野菜加工品,111418,冷凍枝豆
4014,18,21,1600,295,295,1,21,酒類,2118,日本酒,211811,清酒
4014,18,21,1600,650,650,1,21,酒類,2113,ビール類,211312,新ジャンル
4015,18,9,1216,50,50,1,15,穀物類,1512,パン,151213,菓子パン
4015,18,9,1216,60,60,1,17,即席食品,1712,レトルト惣菜,171217,レトルトハンバーグ
4015,18,9,1216,65,65,1,15,穀物類,1512,パン,151213,菓子パン
4015,18,9,1216,95,95,1,11,農産,1111,果物,111121,バナナ
4015,18,9,1216,100,100,1,17,即席食品,1712,レトルト惣菜,171217,レトルトハンバーグ
4015,18,9,1216,100,100,1,17,即席食品,1712,レトルト惣菜,171217,レトルトハンバーグ
4015,18,9,1216,400,200,2,17,即席食品,1712,レトルト惣菜,171217,レトルトハンバーグ
4016,18,10,1188,75,75,1,11,農産,1113,野菜,111368,人参
4016,18,10,1188,85,85,1,15,穀物類,1512,パン,151213,菓子パン
4016,18,10,1188,170,85,2,19,菓子,1911,アイスクリーム,191111,アイスクリーム
4016,18,10,1188,180,90,2,11,農産,1113,野菜,111338,とうもろこし
4016,18,10,1188,95,95,1,11,農産,1113,野菜,111313,おくら
4016,18,10,1188,190,95,2,12,水産,1211,塩干加工品,121223,その他干し物
4016,18,10,1188,190,95,2,16,加工食品,1614,水物,161412,ところてん
4016,18,10,1188,135,135,1,16,加工食品,1616,調味料,161640,塩
4016,18,10,1188,140,140,1,11,農産,1113,野菜,111330,スナップエンドウ
4016,18,10,1188,190,190,1,16,加工食品,1613,水産加工品,161313,水産珍味
4016,18,10,1188,255,255,1,13,畜産,1312,鶏肉,131212,ブランド鶏
4016,18,10,1188,285,285,1,13,畜産,1311,牛肉,131113,輸入牛
4016,18,10,1188,1680,1680,1,15,穀物類,1515,米,151511,うるち米
4017,18,10,1521,190,95,2,17,即席食品,1715,即席麺,171511,カップ麺
4017,18,10,1521,115,115,1,13,畜産,1313,精肉加工品,131312,鶏卵
4017,18,10,1521,135,135,1,20,飲料,2013,乳系飲料,201311,牛乳
4017,18,10,1521,150,150,1,20,飲料,2013,乳系飲料,201311,牛乳
4017,18,10,1521,150,150,1,20,飲料,2013,乳系飲料,201311,牛乳
4017,18,10,1521,830,830,1,21,酒類,2113,ビール類,211312,新ジャンル
4018,18,11,1392,20,20,1,11,農産,1113,野菜,111356,もやし
4018,18,11,1392,80,80,1,19,菓子,1915,生菓子,191512,洋風生菓子
4018,18,11,1392,170,85,2,20,飲料,2013,乳系飲料,201312,豆乳
4018,18,11,1392,85,85,1,20,飲料,2013,乳系飲料,201312,豆乳
4018,18,11,1392,95,95,1,11,農産,1113,野菜,111372,大葉
4018,18,11,1392,95,95,1,11,農産,1114,野菜加工品,111414,豆類水煮
4018,18,11,1392,95,95,1,15,穀物類,1512,パン,151214,食パン
4018,18,11,1392,95,95,1,15,穀物類,1516,麺類,151611,むし焼そば
4018,18,11,1392,285,95,3,18,惣菜,1813,弁当,181311,パン惣菜
4018,18,11,1392,100,100,1,12,水産,1213,鮮魚,121330,まぐろ
4018,18,11,1392,100,100,1,17,即席食品,1712,レトルト惣菜,171223,和風レトルト
4018,18,11,1392,120,120,1,16,加工食品,1616,調味料,161635,洋風だし
4018,18,11,1392,135,135,1,16,加工食品,1616,調味料,161625,中華調味料
4018,18,11,1392,135,135,1,13,畜産,1313,精肉加工品,131314,ハムステーキ
4018,18,11,1392,155,155,1,11,農産,1113,野菜,111370,青葱
4018,18,11,1392,245,245,1,12,水産,1211,塩干加工品,121139,冷凍切身
4018,18,11,1392,280,280,1,16,加工食品,1613,水産加工品,161312,フレーク
4018,18,11,1392,285,285,1,16,加工食品,1616,調味料,161658,和風米飯調味料
4018,18,11,1392,365,365,1,12,水産,1211,塩干加工品,121139,冷凍切身
4018,18,11,1392,380,380,1,13,畜産,1313,精肉加工品,131311,味付け肉
4019,18,11,1149,920,920,1,20,飲料,2012,清涼飲料,201214,炭酸飲料
4019,18,11,1149,1000,1000,1,20,飲料,2012,清涼飲料,201214,炭酸飲料
4019,18,11,1149,45,45,1,20,飲料,2012,清涼飲料,201214,炭酸飲料
4019,18,11,1149,45,45,1,16,加工食品,1620,練物,162014,かまぼこ
4019,18,11,1149,90,90,1,13,畜産,1314,精肉類,131411,ひき肉
4019,18,11,1149,95,95,1,15,穀物類,1512,パン,151215,調理パン
4019,18,11,1149,95,95,1,18,惣菜,1812,半惣菜,181214,中華半惣菜
4019,18,11,1149,135,135,1,11,農産,1113,野菜,111371,大根
4019,18,11,1149,170,170,1,16,加工食品,1616,調味料,161625,中華調味料
4019,18,11,1149,185,185,1,13,畜産,1313,精肉加工品,131314,ハムステーキ
4019,18,11,1149,200,200,1,18,惣菜,1811,惣菜,181117,揚物惣菜
4019,18,11,1149,245,245,1,13,畜産,1313,精肉加工品,131314,ハムステーキ
4019,18,11,1149,300,300,1,19,菓子,1915,生菓子,191513,和風生菓子
4019,18,11,1149,380,380,1,12,水産,1212,刺身類,121144,その他刺身
4019,18,11,1149,615,615,1,18,惣菜,1813,弁当,181312,寿司惣菜
4020,18,11,1807,75,75,1,19,菓子,1915,生菓子,191513,和風生菓子
4020,18,11,1807,285,285,1,18,惣菜,1813,弁当,181315,麺惣菜
4020,18,11,1807,285,285,1,18,惣菜,1813,弁当,181315,麺惣菜
4020,18,11,1807,380,380,1,18,惣菜,1813,弁当,181312,寿司惣菜
4020,18,11,1807,475,475,1,18,惣菜,1813,弁当,181313,米飯惣菜
4020,18,11,1807,475,475,1,18,惣菜,1813,弁当,181314,弁当
4020,18,11,1807,70,70,1,20,飲料,2012,清涼飲料,201214,炭酸飲料
4020,18,11,1807,170,170,1,16,加工食品,1616,調味料,161611,うま味調味料
4021,18,11,1647,70,70,1,11,農産,1113,野菜,111371,大根
4021,18,11,1647,80,80,1,11,農産,1113,野菜,111318,キャベツ
4021,18,11,1647,180,90,2,20,飲料,2012,清涼飲料,201211,スポーツ飲料
4021,18,11,1647,95,95,1,11,農産,1113,野菜,111313,おくら
4021,18,11,1647,95,95,1,15,穀物類,1516,麺類,151614,ゆで素麺
4021,18,11,1647,95,95,1,16,加工食品,1614,水物,161416,油揚げ
4021,18,11,1647,230,115,2,16,加工食品,1618,乳製品,161816,ヨーグルト
4021,18,11,1647,120,120,1,16,加工食品,1614,水物,161413,豆腐
4021,18,11,1647,145,145,1,12,水産,1213,鮮魚,121313,いか
4021,18,11,1647,195,195,1,19,菓子,1916,乾菓子,191612,キャンディ
4021,18,11,1647,225,225,1,16,加工食品,1617,漬物,161711,漬物
4021,18,11,1647,285,285,1,16,加工食品,1613,水産加工品,161313,水産珍味
4021,18,11,1647,300,300,1,11,農産,1111,果物,111112,アメリカンチェリー
4021,18,11,1647,340,340,1,16,加工食品,1616,調味料,161625,中華調味料
4021,18,11,1647,395,395,1,11,農産,1113,野菜,111339,トマト
4021,18,11,1647,1685,1685,1,15,穀物類,1515,米,151511,うるち米
4022,18,11,1219,285,95,3,12,水産,1211,塩干加工品,121117,水産塩干し
4022,18,11,1219,570,95,6,18,惣菜,1813,弁当,181311,パン惣菜
4022,18,11,1219,285,95,3,16,加工食品,1616,調味料,161650,漬物調味料
4022,18,11,1219,170,170,1,20,飲料,2013,乳系飲料,201311,牛乳
4022,18,11,1219,190,190,1,12,水産,1211,塩干加工品,121115,しらす
4022,18,11,1219,270,270,1,11,農産,1111,果物,111112,アメリカンチェリー
4022,18,11,1219,360,360,1,17,即席食品,1712,レトルト惣菜,171223,和風レトルト
4022,18,11,1219,360,360,1,17,即席食品,1712,レトルト惣菜,171223,和風レトルト
4022,18,11,1219,370,370,1,11,農産,1113,野菜,111338,とうもろこし
4023,18,11,1076,270,45,6,11,農産,1113,野菜,111339,トマト
4023,18,11,1076,140,140,1,13,畜産,1315,豚肉,131512,ブランド豚
4023,18,11,1076,190,190,1,16,加工食品,1614,水物,161413,豆腐
4023,18,11,1076,195,195,1,11,農産,1112,果物加工品,111132,カットフルーツ
4023,18,11,1076,295,295,1,19,菓子,1914,つまみ菓子,191411,水産つまみ菓子
4023,18,11,1076,380,380,1,18,惣菜,1813,弁当,181313,米飯惣菜
4024,18,12,1464,95,95,1,11,農産,1113,野菜,111213,インゲン
4024,18,12,1464,95,95,1,11,農産,1113,野菜,111324,さやえんどう
4024,18,12,1464,95,95,1,15,穀物類,1516,麺類,151616,乾燥そば
4024,18,12,1464,95,95,1,19,菓子,1915,生菓子,191513,和風生菓子
4024,18,12,1464,140,140,1,11,農産,1111,果物,111112,アメリカンチェリー
4024,18,12,1464,150,150,1,12,水産,1211,塩干加工品,121117,水産塩干し
4024,18,12,1464,150,150,1,11,農産,1111,果物,111112,アメリカンチェリー
4025,18,12,1710,110,110,1,17,即席食品,1715,即席麺,171511,カップ麺
4025,18,12,1710,285,285,1,17,即席食品,1714,即席汁物,171413,即席味噌汁
4025,18,12,1710,380,380,1,18,惣菜,1813,弁当,181313,米飯惣菜
4026,18,12,1649,20,20,1,11,農産,1113,野菜,111356,もやし
4026,18,12,1649,80,80,1,11,農産,1113,野菜,111318,キャベツ
4026,18,12,1649,90,90,1,11,農産,1113,野菜,111338,とうもろこし
4026,18,12,1649,100,100,1,18,惣菜,1811,惣菜,181117,揚物惣菜
4026,18,12,1649,120,120,1,18,惣菜,1811,惣菜,181117,揚物惣菜
4026,18,12,1649,120,120,1,18,惣菜,1811,惣菜,181117,揚物惣菜
4026,18,12,1649,130,130,1,20,飲料,2012,清涼飲料,201212,その他清涼飲料
4026,18,12,1649,170,170,1,16,加工食品,1616,調味料,161625,中華調味料
4026,18,12,1649,185,185,1,11,農産,1113,野菜,111211,アスパラガス
4026,18,12,1649,190,190,1,16,加工食品,1611,その他日配食品,161113,佃煮
4026,18,12,1649,190,190,1,16,加工食品,1617,漬物,161711,漬物
4026,18,12,1649,305,305,1,13,畜産,1315,豚肉,131512,ブランド豚
4026,18,12,1649,325,325,1,17,即席食品,1712,レトルト惣菜,171223,和風レトルト
4026,18,12,1649,330,330,1,12,水産,1211,塩干加工品,121135,明太子
4026,18,12,1649,355,355,1,17,即席食品,1712,レトルト惣菜,171223,和風レトルト
4027,18,12,1181,95,95,1,16,加工食品,1614,水物,161413,豆腐
4027,18,12,1181,100,100,1,19,菓子,1915,生菓子,191512,洋風生菓子
4027,18,12,1181,110,110,1,19,菓子,1916,乾菓子,191614,スナック菓子
4027,18,12,1181,140,140,1,15,穀物類,1512,パン,151215,調理パン
4027,18,12,1181,245,245,1,16,加工食品,1614,水物,161417,その他水物
4027,18,12,1181,280,280,1,12,水産,1212,刺身類,121144,その他刺身
4027,18,12,1181,650,650,1,21,酒類,2113,ビール類,211312,新ジャンル
4028,18,12,1147,95,95,1,11,農産,1113,野菜,111313,おくら
4028,18,12,1147,95,95,1,16,加工食品,1620,練物,162016,ちくわ
4028,18,12,1147,145,145,1,11,農産,1113,野菜,111361,レタス
4028,18,12,1147,145,145,1,11,農産,1113,野菜,111373,地場野菜
4028,18,12,1147,155,155,1,11,農産,1113,野菜,111319,キュウリ
4028,18,12,1147,160,160,1,15,穀物類,1512,パン,151214,食パン
4028,18,12,1147,380,190,2,15,穀物類,1516,麺類,151619,生ラーメン
4028,18,12,1147,190,190,1,16,加工食品,1617,漬物,161711,漬物
4028,18,12,1147,390,195,2,11,農産,1114,野菜加工品,111421,筍水煮
4028,18,12,1147,230,230,1,18,惣菜,1813,弁当,181312,寿司惣菜
4028,18,12,1147,295,295,1,11,農産,1113,野菜,111373,地場野菜
4028,18,12,1147,500,500,1,11,農産,1111,果物,111118,さくらんぼ
4029,18,12,1984,230,230,1,17,即席食品,1716,冷凍食品,171615,冷凍麺
4029,18,12,1984,75,75,1,11,農産,1113,野菜,111361,レタス
4029,18,12,1984,95,95,1,16,加工食品,1614,水物,161413,豆腐
4029,18,12,1984,110,110,1,19,菓子,1916,乾菓子,191611,ガム
4030,18,12,1502,85,85,1,20,飲料,2012,清涼飲料,201215,茶系飲料
4030,18,12,1502,285,95,3,12,水産,1211,塩干加工品,121139,冷凍切身
4030,18,12,1502,95,95,1,15,穀物類,1512,パン,151213,菓子パン
4030,18,12,1502,95,95,1,15,穀物類,1512,パン,151215,調理パン
