,Receipt No.,Date,Time,Customer ID,Price before tax,Unit price before tax,Number,Category No.,Category name,Subcategory No.,Subcategory,Subsubcategory No.,Subsubcategory,Subsubcategory_ID
62629,6339,28,18,1708,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
62643,6341,28,18,1435,140,140,1,21,Liquor,2113,Beer,211312,New genre,252
62644,6341,28,18,1435,140,140,1,21,Liquor,2113,Beer,211312,New genre,252
62664,6344,28,19,1805,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
62665,6344,28,19,1805,240,120,2,21,Liquor,2113,Beer,211312,New genre,252
62675,6346,28,19,1705,300,150,2,21,Liquor,2113,Beer,211312,New genre,252
62717,6351,28,21,1274,600,600,1,21,Liquor,2113,Beer,211312,New genre,252
62749,6354,28,21,1291,465,155,3,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
62784,6356,28,10,1106,1050,105,10,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
62847,6361,28,11,1996,560,560,1,21,Liquor,2115,Wine,211513,Imported wine,181
62869,6363,28,11,1328,220,220,1,21,Liquor,2113,Beer,211311,Beer,22
62897,6364,28,11,1360,795,795,1,21,Liquor,2114,Liqueur,211414,Plum wine,337
62898,6364,28,11,1360,890,890,1,21,Liquor,2113,Beer,211312,New genre,252
62899,6365,28,11,1524,2190,1095,2,21,Liquor,2113,Beer,211311,Beer,22
62950,6371,28,13,1496,140,140,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
62961,6372,28,14,1810,220,110,2,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
62984,6373,28,14,1622,600,600,1,21,Liquor,2113,Beer,211312,New genre,252
63023,6378,28,14,1937,140,140,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
63032,6379,28,15,1203,1650,275,6,21,Liquor,2113,Beer,211311,Beer,22
63066,6380,28,9,1934,145,145,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
63067,6380,28,9,1934,145,145,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
63068,6380,28,9,1934,150,150,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
63073,6380,28,9,1934,180,180,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
63083,6380,28,9,1934,650,650,1,21,Liquor,2113,Beer,211312,New genre,252
63146,6385,28,16,1612,945,945,1,21,Liquor,2117,Shochu,211713,OthersShochu,312
63170,6388,28,16,1464,150,150,1,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
63214,6394,28,17,1161,165,165,1,21,Liquor,2117,Shochu,211712,Korui-Shochu,217
63215,6394,28,17,1161,440,440,1,21,Liquor,2115,Wine,211512,Japanese wine,208
63235,6395,28,17,1695,2390,2390,1,21,Liquor,2113,Beer,211312,New genre,252
63248,6396,28,17,1914,150,150,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
63249,6396,28,17,1914,150,150,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
63359,6408,28,19,1307,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
63361,6408,28,19,1307,210,210,1,21,Liquor,2118,Sake,211811,Refined sake,364
63374,6410,28,19,1649,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
63375,6410,28,19,1649,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
63382,6410,28,19,1649,180,180,1,21,Liquor,2113,Beer,211311,Beer,22
63432,6413,28,20,1055,160,160,1,21,Liquor,2115,Wine,211512,Japanese wine,208
63461,6415,28,20,1278,765,765,1,21,Liquor,2113,Beer,211313,Low-malt beer,226
63559,6427,28,16,1499,200,100,2,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
63562,6427,28,16,1499,600,600,1,21,Liquor,2113,Beer,211312,New genre,252
63650,6432,28,16,1066,235,235,1,21,Liquor,2115,Wine,211512,Japanese wine,208
63692,6436,28,17,1074,300,150,2,21,Liquor,2113,Beer,211312,New genre,252
63784,6444,28,18,1766,880,880,1,21,Liquor,2118,Sake,211811,Refined sake,364
63793,6446,28,18,1413,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
63794,6446,28,18,1413,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
63795,6446,28,18,1413,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
63805,6446,28,18,1413,620,620,1,21,Liquor,2114,Liqueur,211413,Liqueur,221
63827,6448,28,18,1616,150,150,1,21,Liquor,2113,Beer,211312,New genre,252
63831,6448,28,18,1616,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
63832,6448,28,18,1616,250,250,1,21,Liquor,2113,Beer,211311,Beer,22
63901,6455,28,19,1718,110,110,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
63921,6457,28,19,1027,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
63937,6459,28,20,1408,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
63938,6459,28,20,1408,125,125,1,21,Liquor,2113,Beer,211312,New genre,252
63940,6459,28,20,1408,300,150,2,21,Liquor,2113,Beer,211312,New genre,252
63941,6459,28,20,1408,165,165,1,21,Liquor,2113,Beer,211312,New genre,252
63942,6459,28,20,1408,200,200,1,21,Liquor,2113,Beer,211311,Beer,22
63966,6462,28,20,1576,145,145,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
63967,6462,28,20,1576,145,145,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
63990,6466,28,21,1875,150,150,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
64037,6471,28,9,1467,1290,645,2,21,Liquor,2118,Sake,211811,Refined sake,364
64069,6476,28,10,1839,1180,1180,1,21,Liquor,2117,Shochu,211713,OthersShochu,312
64108,6483,28,13,1476,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
64110,6483,28,13,1476,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
64111,6483,28,13,1476,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
64129,6485,28,13,1139,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
64130,6485,28,13,1139,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
64145,6485,28,13,1139,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
64146,6485,28,13,1139,110,110,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
64294,6502,28,17,1086,310,155,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
64295,6502,28,17,1086,155,155,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
64302,6503,28,18,1029,500,250,2,21,Liquor,2113,Beer,211311,Beer,22
64308,6505,28,18,1309,140,140,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
64328,6506,28,19,1660,1050,1050,1,21,Liquor,2118,Sake,211811,Refined sake,364
64335,6507,28,19,1654,145,145,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
64336,6507,28,19,1654,145,145,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
64400,6513,28,10,1585,2300,1150,2,21,Liquor,2113,Beer,211311,Beer,22
64421,6516,28,10,1388,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
64423,6516,28,10,1388,150,150,1,21,Liquor,2113,Beer,211312,New genre,252
64427,6516,28,10,1388,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
64495,6520,28,12,1997,600,600,1,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
64565,6526,29,9,1705,845,845,1,21,Liquor,2113,Beer,211312,New genre,252
64721,6541,29,11,1657,500,250,2,21,Liquor,2113,Beer,211311,Beer,22
64789,6548,29,11,1676,95,95,1,21,Liquor,2118,Sake,211811,Refined sake,364
64910,6557,29,13,1296,595,595,1,21,Liquor,2113,Beer,211312,New genre,252
64921,6559,29,13,1995,345,115,3,21,Liquor,2113,Beer,211312,New genre,252
64978,6565,29,14,1519,660,330,2,21,Liquor,2113,Beer,211311,Beer,22
65024,6570,29,15,1839,1180,1180,1,21,Liquor,2117,Shochu,211713,OthersShochu,312
65032,6571,29,15,1875,210,105,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
65048,6573,29,17,1202,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
65049,6573,29,17,1202,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
65099,6577,29,17,1168,300,100,3,21,Liquor,2113,Beer,211312,New genre,252
65142,6580,29,18,1583,200,100,2,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
65144,6580,29,18,1583,380,190,2,21,Liquor,2118,Sake,211811,Refined sake,364
65148,6581,29,18,1367,140,140,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
65223,6589,29,19,1937,95,95,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
65224,6589,29,19,1937,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
65225,6589,29,19,1937,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
65271,6594,29,20,1930,600,600,1,21,Liquor,2113,Beer,211312,New genre,252
65303,6597,29,21,1435,140,140,1,21,Liquor,2113,Beer,211312,New genre,252
65306,6597,29,21,1435,150,150,1,21,Liquor,2113,Beer,211312,New genre,252
65417,6607,29,9,1392,380,190,2,21,Liquor,2117,Shochu,211712,Korui-Shochu,217
65522,6618,29,14,1090,370,185,2,21,Liquor,2113,Beer,211311,Beer,22
65530,6618,29,14,1090,175,175,1,21,Liquor,2113,Beer,211311,Beer,22
65547,6620,29,15,1755,1000,1000,1,21,Liquor,2119,Wines and spirits,211911,Whisky,450
65578,6624,29,15,1982,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
65579,6624,29,15,1982,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
65619,6626,29,15,1854,945,945,1,21,Liquor,2115,Wine,211511,Sparkling wine,414
65642,6629,29,16,1912,140,140,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
65644,6629,29,16,1912,200,200,1,21,Liquor,2113,Beer,211313,Low-malt beer,226
65691,6634,29,16,1020,665,665,1,21,Liquor,2115,Wine,211513,Imported wine,181
65735,6638,29,17,1856,1150,1150,1,21,Liquor,2119,Wines and spirits,211911,Whisky,450
65760,6641,29,18,1107,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
65778,6643,29,19,1764,230,230,1,21,Liquor,2113,Beer,211311,Beer,22
65879,6650,29,20,1576,155,155,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
66029,6660,29,11,1934,360,180,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
66076,6664,29,12,1877,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
66087,6664,29,12,1877,1045,1045,1,21,Liquor,2113,Beer,211311,Beer,22
66088,6664,29,12,1877,1305,1305,1,21,Liquor,2113,Beer,211311,Beer,22
66096,6665,29,16,1815,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
66245,6682,29,19,1199,890,890,1,21,Liquor,2113,Beer,211312,New genre,252
66260,6684,29,19,1307,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
66262,6684,29,19,1307,210,210,1,21,Liquor,2118,Sake,211811,Refined sake,364
66277,6688,29,13,1703,2270,2270,1,21,Liquor,2113,Beer,211312,New genre,252
66442,6709,29,11,1962,150,150,1,21,Liquor,2113,Beer,211312,New genre,252
66445,6709,29,11,1962,250,250,1,21,Liquor,2113,Beer,211311,Beer,22
66454,6710,29,11,1388,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
66456,6710,29,11,1388,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
66460,6710,29,11,1388,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
66514,6715,29,13,1708,150,150,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
66690,6734,29,17,1587,1610,1610,1,21,Liquor,2113,Beer,211311,Beer,22
66757,6740,29,18,1165,595,595,1,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
66771,6744,29,19,1616,150,150,1,21,Liquor,2113,Beer,211312,New genre,252
66821,6749,29,9,1464,150,150,1,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
66894,6756,29,11,1636,140,140,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
66906,6757,29,11,1481,210,105,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
66915,6757,29,11,1481,600,600,1,21,Liquor,2113,Beer,211312,New genre,252
66916,6757,29,11,1481,845,845,1,21,Liquor,2113,Beer,211312,New genre,252
67026,6769,29,17,1617,110,110,1,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
67032,6769,29,17,1617,170,170,1,21,Liquor,2113,Beer,211311,Beer,22
67040,6770,30,9,1628,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
67052,6770,30,9,1628,130,130,1,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
67059,6771,30,9,1746,150,150,1,21,Liquor,2113,Beer,211312,New genre,252
67060,6771,30,9,1746,1100,1100,1,21,Liquor,2117,Shochu,211711,Otsurui-Shochu,318
67094,6778,30,12,1090,125,125,1,21,Liquor,2113,Beer,211312,New genre,252
67095,6778,30,12,1090,125,125,1,21,Liquor,2113,Beer,211312,New genre,252
67131,6782,30,14,1895,150,150,1,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
67325,6806,30,20,1875,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
67326,6806,30,20,1875,150,150,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
67352,6809,30,19,1570,1390,1390,1,21,Liquor,2113,Beer,211311,Beer,22
67454,6821,30,9,1467,1290,645,2,21,Liquor,2118,Sake,211811,Refined sake,364
67727,6850,30,15,1139,200,100,2,21,Liquor,2113,Beer,211312,New genre,252
67762,6854,30,15,1555,880,880,1,21,Liquor,2118,Sake,211811,Refined sake,364
67825,6862,30,15,1962,250,250,1,21,Liquor,2113,Beer,211311,Beer,22
67887,6867,30,17,1377,665,665,1,21,Liquor,2118,Sake,211811,Refined sake,364
67958,6874,30,18,1259,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
67960,6874,30,18,1259,645,645,1,21,Liquor,2118,Sake,211811,Refined sake,364
67983,6877,30,18,1728,555,555,1,21,Liquor,2115,Wine,211513,Imported wine,181
67984,6877,30,18,1728,560,560,1,21,Liquor,2115,Wine,211513,Imported wine,181
67987,6878,30,18,1497,150,150,1,21,Liquor,2113,Beer,211312,New genre,252
68003,6880,30,19,1161,165,165,1,21,Liquor,2117,Shochu,211712,Korui-Shochu,217
68005,6880,30,19,1161,440,440,1,21,Liquor,2115,Wine,211512,Japanese wine,208
68010,6881,30,19,1009,100,100,1,21,Liquor,2113,Beer,211312,New genre,252
68028,6884,30,13,1703,115,115,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
68056,6889,30,20,1576,220,110,2,21,Liquor,2112,Non-alcoholic drinks,211212,Alcohol-free beer,1
68084,6892,30,10,1388,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
68085,6892,30,10,1388,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
68092,6892,30,10,1388,190,190,1,21,Liquor,2113,Beer,211311,Beer,22
68143,6898,30,16,1995,230,115,2,21,Liquor,2113,Beer,211312,New genre,252
68144,6898,30,16,1995,600,600,1,21,Liquor,2113,Beer,211312,New genre,252
68174,6902,30,18,1945,645,645,1,21,Liquor,2113,Beer,211312,New genre,252
68179,6903,30,18,1937,105,105,1,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
68180,6903,30,18,1937,120,120,1,21,Liquor,2113,Beer,211312,New genre,252
68187,6904,30,18,1541,300,150,2,21,Liquor,2113,Beer,211312,New genre,252
68209,6906,30,18,1854,185,185,1,21,Liquor,2116,Liquor and etc.,211612,Ice,175
68219,6907,30,19,1600,645,645,1,21,Liquor,2113,Beer,211312,New genre,252
68257,6911,30,19,1815,140,140,1,21,Liquor,2113,Beer,211312,New genre,252
68265,6911,30,19,1815,645,645,1,21,Liquor,2113,Beer,211312,New genre,252
68429,6930,30,13,1256,1025,1025,1,21,Liquor,2113,Beer,211311,Beer,22
68519,6941,30,14,1987,210,105,2,21,Liquor,2114,Liqueur,211412,Cocktail/ Cocktail of Japanese spirits,79
68709,6963,30,19,1885,230,115,2,21,Liquor,2116,Liquor and etc.,211611,Mixer,241
68720,6965,30,19,1832,525,105,5,21,Liquor,2113,Beer,211311,Beer,22
68761,6967,30,11,1891,340,340,1,21,Liquor,2118,Sake,211811,Refined sake,364
68866,6976,30,13,1222,85,85,1,21,Liquor,2113,Beer,211312,New genre,252
68939,6981,30,15,1070,2770,1385,2,21,Liquor,2113,Beer,211311,Beer,22
69006,6990,30,16,1134,620,620,1,21,Liquor,2114,Liqueur,211413,Liqueur,221
